Gene Symbol,Deletion,Diploid,Gain
FAM75C2,8.81,85.91,5.29
SPIN1,8.81,85.91,5.29
NXNL2,8.81,85.91,5.29
LOC286238,8.81,85.91,5.29
MIR4289,9.0,85.71,5.29
hsa-mir-4289,9.0,85.71,5.29
C9orf47,9.0,85.71,5.29
S1PR3,9.0,85.71,5.29
SHC3,9.0,85.71,5.29
CKS2,8.81,85.91,5.29
MIR3153,8.81,85.91,5.29
hsa-mir-3153,8.81,85.91,5.29
SECISBP2,8.81,85.91,5.29
SEMA4D,9.0,85.91,5.09
GADD45G,9.0,85.91,5.09
UNQ6494,9.0,85.91,5.09
LOC286370,9.0,85.91,5.09
MIR4290,9.0,85.91,5.09
hsa-mir-4290,9.0,85.91,5.09
LOC340515,9.0,85.91,5.09
DIRAS2,9.0,85.91,5.09
SYK,9.0,85.91,5.09
LOC100129316,9.0,85.91,5.09
AUH,8.81,85.91,5.29
NFIL3,8.81,85.91,5.29
MIR3910-1,9.0,85.91,5.09
MIR3910-2,9.0,85.91,5.09
ROR2,9.2,85.71,5.09
SPTLC1,9.2,85.71,5.09
LOC100128076,9.2,85.71,5.09
LINC00475,9.2,85.71,5.09
IARS,9.2,85.71,5.09
MIR3651,9.2,85.71,5.09
SNORA84,9.2,85.71,5.09
NOL8,9.2,85.71,5.09
CENPP,9.2,85.71,5.09
OGN,9.2,85.71,5.09
OMD,9.2,85.71,5.09
ASPN,9.2,85.71,5.09
ECM2,9.2,85.71,5.09
MIR4670,9.2,85.71,5.09
IPPK,9.2,85.71,5.09
LOC100128361,9.2,85.71,5.09
BICD2,9.2,85.71,5.09
ANKRD19P,9.2,85.71,5.09
ZNF484,9.2,85.71,5.09
FGD3,9.2,85.71,5.09
SUSD3,9.2,85.71,5.09
C9orf89,9.2,85.71,5.09
NINJ1,9.2,85.71,5.09
WNK2,9.2,85.71,5.09
C9orf129,9.2,85.71,5.09
FAM120AOS,9.2,85.71,5.09
FAM120A,9.2,85.71,5.09
PHF2,9.0,85.71,5.29
MIR4291,9.0,85.71,5.29
hsa-mir-4291,9.0,85.71,5.29
BARX1,9.2,85.71,5.09
PTPDC1,9.2,85.71,5.09
LOC158257,9.0,85.71,5.29
MIRLET7A1,9.0,85.71,5.29
MIRLET7D,9.0,85.71,5.29
MIRLET7F1,9.0,85.71,5.29
hsa-let-7a-1,9.0,85.71,5.29
hsa-let-7d,9.0,85.71,5.29
hsa-let-7f-1,9.0,85.71,5.29
ZNF169,9.0,85.71,5.29
FAM22F,9.0,85.71,5.29
LOC100132077,9.0,85.71,5.29
HIATL1,9.0,85.71,5.29
FBP2,9.0,85.71,5.29
FBP1,9.0,85.52,5.48
C9orf3,9.0,85.52,5.48
MIR2278,9.0,85.52,5.48
hsa-mir-2278,9.0,85.52,5.48
MIR23B,9.2,85.71,5.09
MIR24-1,9.2,85.71,5.09
MIR27B,9.2,85.71,5.09
MIR3074,9.2,85.71,5.09
hsa-mir-23b,9.2,85.71,5.09
hsa-mir-24-1,9.2,85.71,5.09
hsa-mir-27b,9.2,85.71,5.09
hsa-mir-3074,9.2,85.71,5.09
FANCC,9.2,85.52,5.29
PTCH1,9.2,85.52,5.29
LOC100507346,9.2,85.52,5.29
LINC00476,9.2,85.32,5.48
C9orf102,9.2,85.32,5.48
LINC00092,9.2,85.32,5.48
LOC158435,9.2,85.52,5.29
LOC158434,9.2,85.52,5.29
HSD17B3,9.2,85.52,5.29
SLC35D2,9.2,85.52,5.29
ZNF367,9.2,85.52,5.29
HABP4,9.2,85.52,5.29
CDC14B,9.0,85.32,5.67
C9orf21,9.0,85.32,5.67
LOC441455,9.0,85.52,5.48
ZNF510,9.0,85.52,5.48
ZNF782,9.2,85.32,5.48
LOC100132781,9.2,85.32,5.48
LOC441454,9.2,85.32,5.48
FAM22G,9.2,85.32,5.48
HIATL2,9.2,85.32,5.48
CTSL2,9.2,85.32,5.48
LOC340508,9.2,85.32,5.48
BDAG1,9.2,85.32,5.48
LOC100499484,9.2,85.32,5.48
C9orf174,9.2,85.32,5.48
hsa-mir-1302-8,9.0,85.52,5.48
LOC286359,9.0,85.52,5.48
TDRD7,9.0,85.52,5.48
TMOD1,9.0,85.52,5.48
TSTD2,9.0,85.52,5.48
NCBP1,9.0,85.52,5.48
XPA,9.0,85.52,5.48
FOXE1,9.2,85.32,5.48
C9orf156,9.2,85.32,5.48
HEMGN,9.2,85.32,5.48
ANP32B,9.2,85.32,5.48
NANS,9.2,85.32,5.48
TRIM14,9.2,85.32,5.48
CORO2A,9.39,85.32,5.29
TBC1D2,9.59,85.13,5.29
GABBR2,9.59,85.13,5.29
ANKS6,9.2,85.52,5.29
GALNT12,9.2,85.52,5.29
COL15A1,9.0,85.52,5.48
TGFBR1,9.0,85.52,5.48
ALG2,9.0,85.52,5.48
SEC61B,9.0,85.52,5.48
NR4A3,9.2,85.52,5.29
LOC441461,9.2,85.52,5.29
STX17,9.2,85.52,5.29
ERP44,9.2,85.52,5.29
INVS,9.2,85.52,5.29
TEX10,9.2,85.52,5.29
C9orf30,9.2,85.52,5.29
C9orf30-TMEFF1,9.2,85.52,5.29
TMEFF1,9.2,85.52,5.29
MURC,9.2,85.52,5.29
LPPR1,9.2,85.52,5.29
BAAT,9.2,85.52,5.29
MRPL50,9.2,85.52,5.29
ZNF189,9.2,85.52,5.29
ALDOB,9.2,85.52,5.29
C9orf125,9.2,85.52,5.29
RNF20,9.2,85.52,5.29
GRIN3A,9.0,85.52,5.48
PPP3R2,9.0,85.52,5.48
CYLC2,9.2,85.32,5.48
SMC2,9.2,85.32,5.48
OR13F1,9.2,85.32,5.48
OR13C4,9.2,85.32,5.48
OR13C3,9.2,85.32,5.48
OR13C8,9.2,85.32,5.48
OR13C5,9.2,85.32,5.48
OR13C2,9.2,85.32,5.48
OR13C9,9.39,85.13,5.48
OR13D1,9.39,85.13,5.48
NIPSNAP3A,9.39,85.13,5.48
NIPSNAP3B,9.39,85.13,5.48
LOC286367,9.39,85.13,5.48
ABCA1,9.39,85.13,5.48
SLC44A1,9.39,85.13,5.48
FSD1L,9.39,85.13,5.48
FKTN,9.39,85.13,5.48
TAL2,9.39,85.13,5.48
TMEM38B,9.39,85.13,5.48
ZNF462,9.39,84.93,5.68
MIR548Q,9.39,84.93,5.68
RAD23B,9.39,84.93,5.68
KLF4,9.39,84.93,5.68
ACTL7B,9.78,84.54,5.68
ACTL7A,9.78,84.54,5.68
IKBKAP,9.78,84.34,5.88
FAM206A,9.78,84.34,5.88
CTNNAL1,9.78,84.34,5.88
C9orf5,9.78,84.34,5.88
MIR32,9.78,84.54,5.68
hsa-mir-32,9.78,84.54,5.68
C9orf4,9.78,84.34,5.88
EPB41L4B,9.78,84.34,5.88
PTPN3,9.78,84.34,5.88
PALM2,9.59,84.54,5.88
PALM2-AKAP2,9.59,84.74,5.68
AKAP2,9.59,84.93,5.48
C9orf152,9.59,84.93,5.48
TXN,9.59,84.93,5.48
TXNDC8,9.59,84.93,5.48
SVEP1,9.59,84.93,5.48
MUSK,9.59,84.93,5.48
LPAR1,9.59,84.93,5.48
OR2K2,9.59,84.93,5.48
KIAA0368,9.59,84.93,5.48
ZNF483,9.59,84.93,5.48
PTGR1,9.59,84.93,5.48
C9orf29,9.59,84.93,5.48
DNAJC25-GNG10,9.59,84.93,5.48
DNAJC25,9.59,84.93,5.48
GNG10,9.59,84.93,5.48
C9orf84,9.59,84.93,5.48
UGCG,9.59,84.93,5.48
MIR4668,9.59,84.93,5.48
MIR3134,9.59,84.93,5.48
SUSD1,9.59,84.93,5.48
PTBP3,9.59,84.93,5.48
HSDL2,9.59,84.93,5.48
KIAA1958,9.78,84.74,5.48
C9orf80,9.78,84.93,5.29
SNX30,9.78,84.93,5.29
SLC46A2,9.78,84.93,5.29
LINC00256A,9.59,84.74,5.67
LINC00256B,9.59,84.74,5.67
ZFP37,9.59,84.74,5.67
ZNF883,9.59,84.74,5.67
SLC31A2,9.59,84.74,5.68
FKBP15,9.59,84.74,5.68
SLC31A1,9.59,84.93,5.48
CDC26,9.59,84.93,5.48
PRPF4,9.59,84.93,5.48
RNF183,9.59,84.93,5.48
WDR31,9.59,84.93,5.48
BSPRY,9.59,84.93,5.48
HDHD3,9.59,84.93,5.48
ALAD,9.59,84.93,5.48
POLE3,9.59,84.93,5.48
C9orf43,9.59,84.93,5.48
RGS3,9.59,84.74,5.68
ZNF618,9.39,84.93,5.68
AMBP,9.39,84.93,5.68
KIF12,9.39,84.93,5.68
COL27A1,9.39,84.93,5.68
MIR455,9.39,84.93,5.68
hsa-mir-455,9.39,84.93,5.68
ORM1,9.39,84.93,5.68
AKNA,9.39,84.93,5.68
ORM2,9.39,84.93,5.68
DFNB31,9.39,84.93,5.68
ATP6V1G1,9.39,84.93,5.68
C9orf91,9.39,84.93,5.68
LOC100505478,9.39,84.93,5.68
TNFSF15,9.39,84.93,5.68
TNFSF8,9.39,84.93,5.68
TNC,9.59,84.74,5.68
DEC1,9.59,84.74,5.68
LINC00474,9.78,84.54,5.68
PAPPA,9.78,84.54,5.68
ASTN2,10.37,83.95,5.68
LOC100128505,9.98,84.34,5.68
TRIM32,9.98,84.34,5.68
SNORA70C,9.78,84.54,5.68
TLR4,10.18,83.95,5.88
DBC1,9.98,84.15,5.88
MIR147A,9.98,84.15,5.88
hsa-mir-147,9.98,84.15,5.88
CDK5RAP2,9.98,83.95,6.07
MEGF9,9.98,83.95,6.07
FBXW2,9.98,83.95,6.07
LOC100288842,9.98,83.95,6.07
PSMD5,9.98,83.95,6.07
LOC253039,9.98,83.95,6.07
PHF19,9.98,83.95,6.07
TRAF1,9.78,84.15,6.07
C5,9.78,84.15,6.07
CNTRL,9.78,84.34,5.88
RAB14,9.78,84.34,5.88
GSN,9.78,84.34,5.88
STOM,9.78,84.34,5.88
GGTA1P,9.78,84.34,5.88
DAB2IP,9.78,84.34,5.88
TTLL11,9.98,84.15,5.88
MIR4478,9.98,84.15,5.88
NDUFA8,9.98,84.15,5.88
MORN5,9.98,84.15,5.88
LHX6,9.98,84.15,5.88
RBM18,9.98,84.15,5.88
MRRF,9.98,84.15,5.88
PTGS1,9.98,84.15,5.88
OR1J1,9.98,84.15,5.88
OR1J2,9.98,84.15,5.88
OR1J4,9.98,84.15,5.88
OR1N1,9.98,84.15,5.88
OR1N2,9.98,84.15,5.88
OR1L8,9.98,84.15,5.88
OR1Q1,9.98,84.15,5.88
OR1B1,9.98,84.15,5.88
OR1L1,9.98,84.15,5.88
OR1L3,9.98,84.15,5.88
OR1L4,9.98,84.15,5.88
OR1L6,9.98,84.15,5.88
OR5C1,9.98,84.15,5.88
OR1K1,9.98,84.15,5.88
PDCL,9.98,84.15,5.88
RC3H2,9.78,84.34,5.88
SNORD90,9.78,84.34,5.88
ZBTB6,9.78,84.34,5.88
ZBTB26,9.78,84.34,5.88
RABGAP1,9.59,84.54,5.88
GPR21,9.59,84.54,5.88
MIR600HG,9.59,84.54,5.88
MIR600,9.59,84.54,5.88
hsa-mir-600,9.59,84.54,5.88
STRBP,9.59,84.54,5.88
CRB2,9.59,84.54,5.88
DENND1A,9.39,84.34,6.26
MIR601,9.59,84.54,5.88
hsa-mir-601,9.59,84.54,5.88
LHX2,9.2,84.34,6.46
NEK6,9.2,84.34,6.46
LOC100129034,9.2,84.34,6.46
PSMB7,9.2,84.34,6.46
GPR144,9.2,84.54,6.26
NR5A1,9.2,84.54,6.26
NR6A1,9.2,84.34,6.46
MIR181A2HG,9.2,84.34,6.46
MIR181A2,9.2,84.34,6.46
MIR181B2,9.2,84.34,6.46
hsa-mir-181a-2,9.2,84.34,6.46
hsa-mir-181b-2,9.2,84.34,6.46
OLFML2A,9.2,84.34,6.46
WDR38,9.2,84.34,6.46
RPL35,9.2,84.34,6.46
ARPC5L,9.2,84.34,6.46
GOLGA1,9.2,84.34,6.46
SCAI,9.39,84.34,6.26
PPP6C,9.39,84.34,6.26
RABEPK,9.39,84.34,6.26
HSPA5,9.39,84.34,6.26
GAPVD1,9.39,84.34,6.26
MAPKAP1,9.2,84.34,6.46
PBX3,9.2,84.15,6.66
FAM125B,9.39,84.15,6.46
NRON,9.39,84.15,6.46
LMX1B,9.39,84.15,6.46
ZBTB43,9.39,84.15,6.46
ZBTB34,9.39,84.15,6.46
RALGPS1,9.39,84.15,6.46
ANGPTL2,9.39,84.15,6.46
GARNL3,9.39,83.95,6.65
SLC2A8,9.39,83.95,6.65
ZNF79,9.39,83.95,6.65
LRSAM1,9.39,83.95,6.65
RPL12,9.39,83.95,6.65
SNORA65,9.39,83.95,6.65
FAM129B,9.39,83.56,7.04
STXBP1,9.39,83.56,7.04
MIR3911,9.39,83.76,6.85
C9orf117,9.39,83.76,6.85
PTRH1,9.39,83.76,6.85
TTC16,9.39,83.76,6.85
TOR2A,9.39,83.95,6.65
SH2D3C,9.39,83.95,6.65
CDK9,9.39,83.95,6.65
MIR2861,9.39,83.95,6.65
MIR3960,9.39,83.95,6.65
hsa-mir-2861,9.39,83.95,6.65
FPGS,9.39,83.76,6.85
ENG,9.39,83.76,6.85
AK1,9.39,83.76,6.85
MIR4672,9.39,83.76,6.85
ST6GALNAC6,9.39,83.76,6.85
ST6GALNAC4,9.39,83.95,6.65
PIP5KL1,9.39,83.95,6.65
DPM2,9.39,83.95,6.65
FAM102A,9.39,83.95,6.65
NAIF1,9.39,83.56,7.04
SLC25A25,9.39,83.56,7.04
LOC100289019,9.39,83.76,6.85
PTGES2,9.39,83.76,6.85
LOC389791,9.39,83.76,6.85
LCN2,9.39,83.76,6.85
C9orf16,9.39,83.76,6.85
CIZ1,9.39,83.76,6.85
DNM1,9.39,83.56,7.04
MIR199B,9.39,83.56,7.04
MIR3154,9.39,83.56,7.04
hsa-mir-199b,9.39,83.56,7.04
hsa-mir-3154,9.39,83.56,7.04
GOLGA2,9.39,83.56,7.04
SWI5,9.39,83.56,7.04
TRUB2,9.39,83.56,7.04
COQ4,9.39,83.56,7.04
SLC27A4,9.39,83.56,7.04
URM1,9.39,83.56,7.04
MIR219-2,9.39,83.56,7.04
MIR2964A,9.39,83.56,7.04
hsa-mir-219-2,9.39,83.56,7.04
CERCAM,9.39,83.56,7.04
ODF2,9.39,83.56,7.04
GLE1,9.39,83.56,7.04
SPTAN1,9.39,83.56,7.04
WDR34,9.39,83.56,7.04
SET,9.39,83.56,7.04
PKN3,9.39,83.56,7.04
ZDHHC12,9.39,83.56,7.04
LOC100506100,9.39,83.56,7.04
ZER1,9.39,83.56,7.04
TBC1D13,9.39,83.56,7.04
C9orf114,9.59,83.37,7.04
ENDOG,9.59,83.37,7.04
CCBL1,9.59,83.37,7.04
LRRC8A,9.59,83.56,6.85
PHYHD1,9.59,83.56,6.85
DOLK,9.59,83.56,6.85
NUP188,9.78,83.37,6.85
SH3GLB2,9.78,83.37,6.85
FAM73B,9.59,83.56,6.85
DOLPP1,9.59,83.56,6.85
CRAT,9.59,83.56,6.85
PPP2R4,9.59,83.56,6.85
IER5L,9.59,83.56,6.85
C9orf106,9.59,83.56,6.85
LOC100506190,9.78,83.17,7.04
C9orf50,9.78,82.97,7.24
METTL11A,9.78,82.97,7.24
ASB6,9.78,82.97,7.24
PRRX2,9.78,82.97,7.24
PTGES,9.78,83.17,7.04
TOR1B,9.78,83.17,7.04
TOR1A,9.78,83.17,7.04
C9orf78,9.78,83.17,7.04
USP20,9.78,83.17,7.04
FNBP1,9.98,82.97,7.04
GPR107,9.98,82.97,7.04
NCS1,9.98,82.97,7.04
ASS1,9.78,83.17,7.04
FUBP3,9.78,83.17,7.04
LOC100272217,9.78,83.17,7.04
PRDM12,9.78,83.17,7.04
EXOSC2,9.78,83.17,7.04
ABL1,9.98,82.97,7.04
QRFP,9.78,83.17,7.04
FIBCD1,9.78,83.17,7.04
LAMC3,9.98,82.97,7.04
AIF1L,9.78,83.37,6.85
NUP214,9.78,83.17,7.05
FAM78A,9.59,83.17,7.24
PPAPDC3,9.59,83.17,7.24
PRRC2B,9.59,82.78,7.64
SNORD62A,9.78,82.97,7.24
SNORD62B,9.78,82.97,7.24
POMT1,9.78,82.97,7.24
UCK1,9.78,82.97,7.24
RAPGEF1,9.98,82.97,7.04
MED27,9.98,83.17,6.85
NTNG2,9.98,82.97,7.04
SETX,9.98,82.97,7.04
TTF1,9.98,82.97,7.04
C9orf171,9.98,82.97,7.04
BARHL1,9.98,82.97,7.04
DDX31,9.98,82.97,7.04
GTF3C4,9.98,82.97,7.04
AK8,9.98,82.97,7.04
C9orf9,9.98,82.97,7.04
TSC1,9.98,82.78,7.24
GFI1B,9.98,82.78,7.24
GTF3C5,9.98,82.78,7.24
CEL,9.98,82.78,7.24
CELP,9.98,82.78,7.24
RALGDS,9.98,82.78,7.24
GBGT1,9.98,82.78,7.24
OBP2B,10.18,82.58,7.24
ABO,10.18,82.58,7.24
SURF6,10.18,82.58,7.24
MED22,10.18,82.58,7.24
RPL7A,10.18,82.58,7.24
SNORD24,10.18,82.58,7.24
SNORD36A,10.18,82.58,7.24
SNORD36B,10.18,82.58,7.24
SNORD36C,10.18,82.58,7.24
SURF1,10.18,82.58,7.24
SURF2,10.18,82.58,7.24
SURF4,10.18,82.58,7.24
C9orf96,10.18,82.58,7.24
REXO4,10.18,82.58,7.24
ADAMTS13,10.18,82.58,7.24
C9orf7,10.18,82.58,7.24
SLC2A6,10.18,82.58,7.24
TMEM8C,10.18,82.58,7.24
ADAMTSL2,10.18,82.58,7.24
FAM163B,10.18,82.58,7.24
DBH,10.18,82.58,7.24
SARDH,10.18,82.58,7.24
VAV2,10.18,82.58,7.24
LINC00094,10.18,82.58,7.24
BRD3,10.18,82.58,7.24
WDR5,10.18,82.58,7.24
RNU6ATAC,10.18,82.58,7.24
RXRA,10.18,82.58,7.24
MIR4669,10.18,82.58,7.24
COL5A1,10.37,82.39,7.24
MIR3689A,10.37,82.39,7.24
MIR3689B,10.37,82.39,7.24
MIR3689C,10.37,82.39,7.24
MIR3689D1,10.37,82.39,7.24
MIR3689D2,10.37,82.39,7.24
MIR3689E,10.37,82.39,7.24
MIR3689F,10.37,82.39,7.24
FCN2,10.37,82.39,7.24
FCN1,10.37,82.39,7.24
OLFM1,10.57,82.19,7.24
LOC401557,10.57,82.19,7.24
LOC100506599,10.57,82.19,7.24
PPP1R26,10.57,82.19,7.24
C9orf116,10.57,82.19,7.24
MRPS2,10.57,82.19,7.24
LCN1,10.57,82.19,7.24
OBP2A,10.57,82.19,7.24
PAEP,10.57,82.19,7.24
LOC100130954,10.57,82.0,7.44
GLT6D1,10.57,82.0,7.44
LCN9,10.57,82.0,7.44
SOHLH1,10.57,82.0,7.44
KCNT1,10.57,82.0,7.44
CAMSAP1,10.57,82.0,7.44
UBAC1,10.57,82.0,7.44
NACC2,10.57,82.0,7.44
C9orf69,10.57,82.0,7.44
CARD9,10.57,82.0,7.44
DKFZP434A062,10.57,82.0,7.44
DNLZ,10.57,82.0,7.44
GPSM1,10.57,82.0,7.44
LHX3,10.57,82.0,7.44
QSOX2,10.57,82.0,7.44
SNAPC4,10.37,82.19,7.44
SDCCAG3,10.37,82.19,7.44
PMPCA,10.37,82.19,7.44
INPP5E,10.37,82.19,7.44
SEC16A,10.37,82.19,7.44
C9orf163,10.18,82.39,7.44
NOTCH1,10.18,82.58,7.24
MIR4673,10.18,82.58,7.24
MIR4674,10.18,82.58,7.24
AGPAT2,9.98,82.58,7.43
EGFL7,9.98,82.58,7.43
MIR126,9.98,82.58,7.43
hsa-mir-126,9.98,82.58,7.43
FAM69B,9.98,82.58,7.43
SNHG7,9.98,82.58,7.43
SNORA17,9.98,82.58,7.43
SNORA43,9.98,82.58,7.43
LCN10,9.98,82.58,7.43
LCN6,9.98,82.58,7.43
LOC100128593,9.98,82.58,7.43
LCN15,9.98,82.58,7.43
LCN8,9.98,82.58,7.43
KIAA1984,9.98,82.58,7.43
TMEM141,9.98,82.58,7.43
LOC100131193,9.98,82.58,7.43
C9orf172,9.98,82.58,7.43
C9orf86,9.98,82.58,7.43
EDF1,9.98,82.58,7.43
MAMDC4,9.98,82.58,7.43
MIR4292,9.98,82.58,7.43
PHPT1,9.98,82.58,7.43
hsa-mir-4292,9.98,82.58,7.43
MIR4479,9.78,82.78,7.43
TRAF2,9.78,82.78,7.43
C8G,9.78,82.78,7.43
FBXW5,9.78,82.78,7.43
LCN12,9.78,82.78,7.43
LCNL1,9.78,82.78,7.43
PTGDS,9.78,82.78,7.43
C9orf142,9.78,82.78,7.43
CLIC3,9.78,82.78,7.43
ABCA2,9.59,82.78,7.63
C9orf139,9.59,82.78,7.63
FUT7,9.59,82.78,7.63
ENTPD2,9.59,82.78,7.63
NPDC1,9.59,82.78,7.63
SAPCD2,9.59,82.58,7.83
UAP1L1,9.59,82.58,7.83
LOC100289341,9.59,82.58,7.83
MAN1B1,9.59,82.58,7.83
DPP7,9.59,82.58,7.83
GRIN1,9.59,82.39,8.03
ANAPC2,9.59,82.39,8.03
LRRC26,9.59,82.39,8.03
MIR3621,9.59,82.39,8.03
SSNA1,9.59,82.39,8.03
C9orf169,9.59,82.0,8.42
FAM166A,9.59,82.0,8.42
NDOR1,9.59,82.0,8.42
RNF208,9.59,82.0,8.42
RNF224,9.59,82.0,8.42
SLC34A3,9.59,82.0,8.42
TMEM203,9.59,82.0,8.42
TPRN,9.59,82.0,8.42
TUBB4B,9.59,82.0,8.42
C9orf173,9.59,82.0,8.42
COBRA1,9.59,82.0,8.42
LOC100129722,9.59,82.0,8.42
C9orf167,9.59,82.0,8.42
NRARP,9.59,82.0,8.42
EXD3,9.59,81.6,8.81
NOXA1,9.59,81.6,8.81
ENTPD8,9.59,81.6,8.81
NELF,9.59,81.6,8.81
PNPLA7,9.59,81.6,8.81
MRPL41,9.39,81.8,8.81
WDR85,9.39,81.8,8.81
ZMYND19,9.39,81.8,8.81
ARRDC1,9.39,81.8,8.81
C9orf37,9.39,81.8,8.81
EHMT1,9.39,81.8,8.81
FLJ40292,9.39,81.8,8.81
MIR602,9.39,81.8,8.81
hsa-mir-602,9.39,81.8,8.81
CACNA1B,9.39,81.8,8.81
FAM157B,9.39,81.8,8.81
TUBBP5,9.39,81.8,8.81
DIP2C,17.03,69.67,13.31
TUBB8,17.03,69.67,13.31
ZMYND11,17.03,69.67,13.31
C10orf108,17.02,69.67,13.31
LARP4B,16.64,69.86,13.51
GTPBP4,16.64,69.86,13.51
ADARB2,16.44,69.86,13.7
IDI1,16.64,69.86,13.51
IDI2-AS1,16.64,69.86,13.51
IDI2,16.64,69.86,13.51
LINC00200,16.64,69.86,13.51
WDR37,16.64,69.86,13.51
ADARB2-AS1,16.44,69.86,13.7
LOC282980,16.44,70.06,13.5
LOC399708,16.44,70.25,13.31
PFKP,16.24,70.25,13.51
LOC100507034,16.05,70.45,13.5
PITRM1,16.05,70.45,13.5
KLF6,16.05,70.65,13.31
LOC100216001,16.05,70.84,13.11
LOC338588,16.05,70.84,13.11
AKR1E2,15.86,70.65,13.5
tAKR,15.86,70.65,13.5
AKR1C1,15.85,70.65,13.5
AKR1C2,15.85,70.65,13.5
AKR1C3,16.05,70.65,13.3
AKR1CL1,16.05,70.65,13.3
AKR1C4,16.05,70.84,13.11
UCN3,16.24,70.65,13.11
TUBAL3,16.24,70.65,13.11
NET1,16.24,70.65,13.11
CALML5,16.24,70.65,13.11
CALML3,16.24,70.65,13.11
ASB13,16.24,70.65,13.11
FAM208B,16.05,70.84,13.11
GDI2,16.24,70.84,12.92
ANKRD16,16.24,70.84,12.92
FBXO18,16.24,70.84,12.92
IL15RA,16.24,70.84,12.92
IL2RA,16.24,71.04,12.72
RBM17,16.24,71.04,12.72
PFKFB3,16.24,71.04,12.72
MIR3155A,16.24,71.04,12.72
MIR3155B,16.24,71.04,12.72
hsa-mir-3155,16.24,71.04,12.72
LOC399715,16.05,71.23,12.72
PRKCQ,16.24,71.23,12.53
LOC439949,16.24,71.23,12.53
LOC100507127,16.24,71.23,12.53
SFMBT2,16.25,71.04,12.72
ITIH5,16.25,71.23,12.52
ITIH2,16.25,71.23,12.52
KIN,16.25,71.23,12.52
ATP5C1,16.25,71.23,12.52
TAF3,16.25,71.23,12.53
FLJ45983,16.25,71.23,12.53
GATA3,16.25,71.23,12.53
SFTA1P,16.05,71.82,12.13
LOC254312,16.05,71.82,12.13
CELF2,16.05,71.82,12.13
LOC439950,15.86,72.02,12.13
USP6NL,15.86,71.82,12.33
ECHDC3,15.86,71.82,12.33
C10orf47,15.86,71.82,12.33
LOC219731,15.86,71.82,12.33
UPF2,15.66,71.82,12.52
DHTKD1,15.66,71.82,12.52
SEC61A2,15.66,71.82,12.52
NUDT5,15.66,71.82,12.52
CDC123,15.66,71.82,12.52
CAMK1D,16.05,71.82,12.13
MIR4480,16.05,72.02,11.94
hsa-mir-548q,16.05,72.02,11.94
LOC283070,16.05,72.02,11.94
CCDC3,16.05,72.02,11.94
OPTN,16.05,72.02,11.94
MCM10,16.05,72.02,11.94
UCMA,16.05,72.02,11.94
PHYH,16.05,72.02,11.94
SEPHS1,16.05,72.02,11.94
BEND7,16.05,72.02,11.94
PRPF18,16.05,72.02,11.94
FRMD4A,16.05,72.02,11.94
hsa-mir-4293,15.86,72.41,11.74
MIR1265,15.86,72.41,11.74
hsa-mir-1265,15.86,72.41,11.74
FAM107B,16.05,72.21,11.74
CDNF,16.05,72.21,11.74
HSPA14,16.05,72.21,11.74
SUV39H2,16.05,72.21,11.74
DCLRE1C,16.05,72.21,11.74
MEIG1,16.05,72.21,11.74
OLAH,16.05,72.21,11.74
ACBD7,16.05,72.21,11.74
C10orf111,16.05,72.21,11.74
RPP38,16.05,72.21,11.74
NMT2,16.05,72.21,11.74
LOC100192204,16.05,72.21,11.74
FAM171A1,16.05,72.21,11.74
ITGA8,16.05,72.21,11.74
FAM188A,16.05,72.02,11.93
PTER,15.86,72.41,11.74
C1QL3,15.86,72.41,11.74
RSU1,15.86,72.41,11.74
CUBN,15.86,72.41,11.74
TRDMT1,15.85,72.41,11.74
VIM,15.85,72.41,11.74
ST8SIA6,15.85,72.41,11.74
LOC100128098,15.85,72.41,11.74
PTPLA,15.85,72.41,11.74
STAM,15.85,72.41,11.74
MIR511-1,15.86,72.41,11.74
MIR511-2,15.86,72.41,11.74
MRC1,15.86,72.41,11.74
SLC39A12,15.86,72.41,11.74
TMEM236,15.86,72.41,11.74
hsa-mir-511-1,15.86,72.41,11.74
hsa-mir-511-2,15.86,72.41,11.74
LOC100129213,15.86,72.41,11.74
CACNB2,16.05,72.02,11.93
NSUN6,16.05,72.02,11.93
ARL5B,16.05,72.21,11.74
PLXDC2,16.05,72.21,11.74
MIR4675,16.05,72.21,11.74
NEBL,16.05,72.21,11.74
C10orf113,16.05,72.21,11.75
LOC100128511,16.05,72.21,11.75
C10orf114,16.05,72.21,11.75
MIR1915,16.05,72.21,11.75
hsa-mir-1915,16.05,72.21,11.75
C10orf140,16.05,72.21,11.75
MLLT10,16.05,72.21,11.75
DNAJC1,16.05,72.41,11.55
EBLN1,15.85,72.21,11.94
LOC100130992,16.05,72.21,11.75
BMI1,15.85,72.21,11.94
COMMD3-BMI1,15.85,72.21,11.94
COMMD3,15.85,72.21,11.94
SPAG6,15.85,72.21,11.93
LOC100499489,15.85,72.21,11.93
PIP4K2A,16.05,72.21,11.74
ARMC3,16.05,72.41,11.55
MSRB2,16.05,72.41,11.55
PTF1A,16.05,72.41,11.55
C10orf67,16.05,72.41,11.55
OTUD1,16.05,72.41,11.55
KIAA1217,15.85,72.41,11.74
PRINS,16.05,72.6,11.35
MIR603,16.05,72.6,11.35
hsa-mir-603,16.05,72.6,11.35
ARHGAP21,15.85,72.6,11.55
PRTFDC1,15.85,72.6,11.55
ENKUR,15.85,72.6,11.55
THNSL1,15.85,72.6,11.55
